latitude_intervention,longitude_intervention,latitude_permanence,longitude_permanence,vector_type
50.84125,4.41513,50.81887,4.40311,Ambulance
50.86871,4.31979,50.85946,4.35181,Ambulance
50.82674,4.35998,50.8343302,4.3454504,Ambulance
50.83268,4.3309,50.83254,4.31199,Ambulance
50.83163,4.38587,50.81887,4.40311,Ambulance
50.84782,4.27239,50.88593,4.30949,PIT
50.7283,4.2702,50.83254,4.31199,Ambulance
50.83712,4.41762,50.84226,4.39925,Ambulance
50.86199,4.37389,50.86948,4.38649,Ambulance
50.84433,4.29108,50.83254,4.31199,Ambulance
50.84433,4.29108,50.81396,4.25942,MUG
50.81741,4.4292,50.8258313,4.378717,MUG
50.81741,4.4292,50.85211,4.4604,Ambulance
50.86835,4.3093,50.85946,4.35181,Ambulance
50.86215,4.35947,50.85946,4.35181,Ambulance
50.8445,4.33385,50.8343302,4.3454504,Ambulance
50.89604,4.39298,50.86948,4.38649,Ambulance
50.84101,4.35453,50.83758,4.34915,PIT
50.79204,4.3532,50.815980418,4.3415237283,Ambulance
50.89039,4.33276,50.89087,4.30867,Ambulance
50.72984,4.38709,50.78344,4.35633,Ambulance
50.81244,4.3516,50.81887,4.40311,Ambulance
50.83912,4.35173,50.8523,4.35988,MUG
50.83912,4.35173,50.85097,4.36411,Ambulance
50.91296,4.35016,50.86948,4.38649,Ambulance
50.86162,4.51424,50.86937,4.38646,MUG
50.87006,4.33725,50.89087,4.30867,Ambulance
50.8958,4.32222,50.85946,4.35181,Ambulance
50.84381,4.51401,50.85211,4.4604,Ambulance
50.84683,4.38617,50.84226,4.39925,Ambulance
50.87544,4.37623,50.86948,4.38649,Ambulance
50.80979,4.33216,50.815980418,4.3415237283,Ambulance
50.80903,4.28907,50.83254,4.31199,Ambulance
50.84357,4.33601,50.83758,4.34915,PIT
50.86469,4.31557,50.88492,4.3089,MUG
50.83008,4.28578,50.83254,4.31199,Ambulance
50.85759,4.35943,50.89087,4.30867,Ambulance
50.85516,4.42605,50.84226,4.39925,Ambulance
50.84977,4.37257,50.85097,4.36411,Ambulance
50.86792,4.37679,50.86948,4.38649,Ambulance
50.81792,4.34597,50.8343302,4.3454504,Ambulance
50.81792,4.34597,50.80469,4.36764,MUG
50.80257,4.39507,50.8047,4.36763,Ambulance
50.84026,4.42102,50.81887,4.40311,Ambulance
50.85568,4.36446,50.8523,4.35988,MUG
50.86645,4.29547,50.88492,4.3089,MUG
50.86645,4.29547,50.85946,4.35181,Ambulance
50.86645,4.29547,50.85946,4.35181,Brandziekenwagen
50.83539,4.34361,50.83571,4.34793,MUG
50.81776,4.41979,50.81887,4.40311,Ambulance
50.81776,4.41979,50.85332,4.45325,MUG
50.78587,4.32901,50.83758,4.34915,PIT
50.83909,4.40607,50.86948,4.38649,Ambulance
50.85874,4.37336,50.82573,4.37919,PIT
50.83253,4.32226,50.81396,4.25942,MUG
50.83253,4.32226,50.85946,4.35181,Ambulance
50.84965,4.35265,50.8343302,4.3454504,Ambulance
50.80369,4.39713,50.83571,4.34793,MUG
50.8492,4.44629,50.86937,4.38646,MUG
50.87098,4.39721,50.86948,4.38649,Ambulance
50.87098,4.39721,50.8258313,4.378717,MUG
50.8912,4.33004,50.88593,4.30949,PIT
50.87133,4.38573,50.906541477,4.3885618595,MUG
50.87563,4.38186,50.85097,4.36411,Ambulance
50.87563,4.38186,50.88492,4.3089,MUG
50.84493,4.34242,50.85097,4.36411,Ambulance
50.85437,4.3682,50.84226,4.39925,Ambulance
50.85437,4.3682,50.81396,4.25942,MUG
50.86104,4.37036,50.86948,4.38649,Ambulance
50.8918,4.33118,50.8523,4.35988,MUG
50.87711,4.30538,50.81396,4.25942,MUG
50.85841,4.33183,50.83758,4.34915,PIT
50.89023,4.30895,50.89087,4.30867,Ambulance
50.89023,4.30895,50.85946,4.35181,Ambulance
50.85879,4.33099,50.85097,4.36411,Ambulance
50.85879,4.33099,50.82573,4.37919,PIT
50.81722,4.38874,50.81887,4.40311,Ambulance
50.85708,4.35292,50.80469,4.36764,MUG
50.85621,4.39177,50.8258313,4.378717,MUG
50.85621,4.39177,50.86948,4.38649,Ambulance
50.86331,4.37097,50.86948,4.38649,Ambulance
50.86331,4.37097,50.86937,4.38646,MUG
50.8488,4.30523,50.83254,4.31199,Ambulance
50.8488,4.30523,50.81396,4.25942,MUG
50.83853,4.3629,50.85097,4.36411,Ambulance
50.86431,4.27405,50.83254,4.31199,Ambulance
50.84808,4.34763,50.8258313,4.378717,MUG
50.84808,4.34763,50.80469,4.36764,MUG
50.93737,4.32998,50.88593,4.30949,PIT
50.86274,4.36541,50.8258313,4.378717,MUG
50.86274,4.36541,50.85946,4.35181,Ambulance
50.8026,4.34086,50.815980418,4.3415237283,Ambulance
50.86849,4.3424,50.85946,4.35181,Ambulance
50.84639,4.45805,50.84226,4.39925,Ambulance
50.82494,4.33034,50.8343302,4.3454504,Ambulance
50.82494,4.33034,50.8258313,4.378717,MUG
50.8354,4.34264,50.83254,4.31199,Ambulance
50.8105,4.32806,50.815980418,4.3415237283,Ambulance
50.80559,4.39428,50.8047,4.36763,Ambulance
50.80559,4.39428,50.82573,4.37919,PIT
50.85228,4.34467,50.8523,4.35988,MUG
50.87521,4.35875,50.86948,4.38649,Ambulance
50.81607,4.3829,50.8343302,4.3454504,Ambulance
50.81607,4.3829,50.80469,4.36764,MUG
50.88035,4.34767,50.85946,4.35181,Ambulance
50.85999,4.41816,50.86948,4.38649,Ambulance
50.79619,4.36353,50.78344,4.35633,Ambulance
50.88025,4.32472,50.89087,4.30867,Ambulance
50.84303,4.34538,50.8343302,4.3454504,Ambulance
50.84184,4.25747,50.88593,4.30949,PIT
50.82623,4.41221,50.81887,4.40311,Ambulance
50.84493,4.26507,50.83254,4.31199,Ambulance
50.85093,4.39586,50.84226,4.39925,Ambulance
50.82439,4.40324,50.81887,4.40311,Ambulance
50.87465,4.39001,50.85946,4.35181,Brandziekenwagen
50.87465,4.39001,50.86937,4.38646,MUG
50.83319,4.37832,50.8258313,4.378717,MUG
50.80056,4.3373,50.815980418,4.3415237283,Ambulance
50.80056,4.3373,50.8047,4.36763,Ambulance
50.85736,4.30878,50.83758,4.34915,PIT
50.82519,4.34449,50.815980418,4.3415237283,Ambulance
50.82947,4.28583,50.83254,4.31199,Ambulance
50.82947,4.28583,50.81396,4.25942,MUG
50.85133,4.30717,50.83254,4.31199,Ambulance
50.90131,4.35475,50.89087,4.30867,Ambulance
50.80695,4.33893,50.8047,4.36763,Ambulance
50.80695,4.33893,50.80469,4.36764,MUG
50.80486,4.40697,50.81887,4.40311,Ambulance
50.80486,4.40697,50.8258313,4.378717,MUG
50.90281,4.30591,50.89087,4.30867,Ambulance
50.84537,4.34734,50.8343302,4.3454504,Ambulance
50.84537,4.34734,50.83571,4.34793,MUG
50.85897,4.34615,50.85946,4.35181,Ambulance
50.84617,4.2998,50.86937,4.38646,MUG
50.82959,4.37641,50.81887,4.40311,Ambulance
50.82959,4.37641,50.80469,4.36764,MUG
50.83451,4.28832,50.83254,4.31199,Ambulance
50.81556,4.41417,50.83758,4.34915,PIT
50.83654,4.31317,50.88593,4.30949,PIT
50.84339,4.4231,50.84226,4.39925,Ambulance
50.86684,4.29896,50.85946,4.35181,Ambulance
50.82825,4.33171,50.82573,4.37919,PIT
50.81868,4.38402,50.81887,4.40311,Ambulance
50.85483,4.30365,50.89087,4.30867,Ambulance
50.86996,4.37601,50.86948,4.38649,Ambulance
50.86882,4.3261,50.85946,4.35181,Ambulance
50.84678,4.43125,50.85211,4.4604,Ambulance
50.83936,4.32973,50.83254,4.31199,Ambulance
50.832,4.3919,50.8258313,4.378717,MUG
50.832,4.3919,50.81887,4.40311,Ambulance
50.80883,4.39422,50.81887,4.40311,Ambulance
50.87701,4.38845,50.83758,4.34915,PIT
50.84498,4.35171,50.85097,4.36411,Ambulance
50.82445,4.40272,50.81887,4.40311,Ambulance
50.90107,4.31955,50.89087,4.30867,Ambulance
50.85237,4.39073,50.82573,4.37919,PIT
50.85237,4.39073,50.86937,4.38646,MUG
50.87756,4.30645,50.85946,4.35181,Ambulance
50.84405,4.41347,50.84226,4.39925,Ambulance
50.85423,4.42944,50.85211,4.4604,Ambulance
50.87848,4.34798,50.85946,4.35181,Ambulance
50.86128,4.3299,50.85946,4.35181,Ambulance
50.83086,4.33875,50.8343302,4.3454504,Ambulance
50.8423,4.41695,50.84226,4.39925,Ambulance
50.86868,4.28931,50.85946,4.35181,Brandziekenwagen
50.85474,4.36007,50.85097,4.36411,Ambulance
50.78771,4.37248,50.83758,4.34915,PIT
50.80889,4.38923,50.8047,4.36763,Ambulance
50.86724,4.37666,50.86948,4.38649,Ambulance
50.82581,4.34291,50.8343302,4.3454504,Ambulance
50.8449,4.35185,50.85097,4.36411,Ambulance
50.81169,4.39663,50.81887,4.40311,Ambulance
50.81169,4.39663,50.8258313,4.378717,MUG
50.88603,4.34299,50.88593,4.30949,PIT
50.83099,4.34176,50.8343302,4.3454504,Ambulance
50.8457,4.41676,50.84226,4.39925,Ambulance
50.85694,4.32817,50.85946,4.35181,Ambulance
50.86839,4.29192,50.89087,4.30867,Ambulance
50.86839,4.29192,50.88492,4.3089,MUG
50.8387,4.46549,50.85211,4.4604,Ambulance
50.8387,4.46549,50.85332,4.45325,MUG
50.81446,4.33786,50.815980418,4.3415237283,Ambulance
50.81446,4.33786,50.80469,4.36764,MUG
50.81447,4.33977,50.8343302,4.3454504,Ambulance
50.81447,4.33977,50.83571,4.34793,MUG
50.85548,4.35832,50.85097,4.36411,Ambulance
50.87225,4.32839,50.85946,4.35181,Ambulance
50.81589,4.37818,50.83758,4.34915,PIT
50.80884,4.43605,50.81887,4.40311,Ambulance
50.83704,4.33971,50.88593,4.30949,PIT
50.85492,4.37672,50.86937,4.38646,MUG
50.85735,4.38753,50.8523,4.35988,MUG
50.84955,4.31007,50.83254,4.31199,Ambulance
50.87471,4.40032,50.86948,4.38649,Ambulance
50.86357,4.30611,50.88492,4.3089,MUG
50.86357,4.30611,50.85946,4.35181,Ambulance
50.83582,4.27796,50.83758,4.34915,PIT
50.82652,4.33998,50.82573,4.37919,PIT
50.82779,4.37432,50.81887,4.40311,Ambulance
50.82779,4.37432,50.8258313,4.378717,MUG
50.79064,4.31984,50.78344,4.35633,Ambulance
50.83558,4.42749,50.84226,4.39925,Ambulance
50.84645,4.3451,50.8343302,4.3454504,Ambulance
50.81614,4.28319,50.83758,4.34915,PIT
50.85745,4.36309,50.85946,4.35181,Ambulance
50.85745,4.36309,50.8523,4.35988,MUG
50.87583,4.342,50.85946,4.35181,Ambulance
50.8155,4.32395,50.83254,4.31199,Ambulance
50.83991,4.30823,50.83571,4.34793,MUG
50.83991,4.30823,50.83254,4.31199,Ambulance
50.81578,4.38369,50.81887,4.40311,Ambulance
50.86678,4.377,50.86948,4.38649,Ambulance
50.78863,4.32317,50.81887,4.40311,Ambulance
50.78863,4.32317,50.78344,4.35633,Ambulance
50.86936,4.51098,50.85211,4.4604,Ambulance
50.83161,4.34038,50.83571,4.34793,MUG
50.83161,4.34038,50.815980418,4.3415237283,Ambulance
50.83161,4.34038,50.8343302,4.3454504,Ambulance
50.84895,4.35443,50.83758,4.34915,PIT
50.85405,4.348,50.85946,4.35181,Ambulance
50.86249,4.39921,50.86948,4.38649,Ambulance
50.86336,4.36592,50.85946,4.35181,Ambulance
50.86336,4.36592,50.8523,4.35988,MUG
50.82996,4.30532,50.83254,4.31199,Ambulance
50.84786,4.45452,50.85211,4.4604,Ambulance
50.85067,4.33899,50.85946,4.35181,Ambulance
50.85067,4.33899,50.83571,4.34793,MUG
50.83557,4.35563,50.8258313,4.378717,MUG
50.83203,4.41862,50.81887,4.40311,Ambulance
50.89581,4.35949,50.89087,4.30867,Ambulance
50.89581,4.35949,50.88593,4.30949,PIT
50.85348,4.36895,50.83758,4.34915,PIT
50.86722,4.37744,50.85097,4.36411,Ambulance
50.86722,4.37744,50.86937,4.38646,MUG
50.87309,4.32758,50.85946,4.35181,Ambulance
50.83418,4.32718,50.815980418,4.3415237283,Ambulance
50.8011,4.43899,50.81887,4.40311,Ambulance
50.81665,4.39924,50.86948,4.38649,Ambulance
50.79958,4.41478,50.78344,4.35633,Ambulance
50.83852,4.32379,50.82573,4.37919,PIT
50.81959,4.38115,50.84226,4.39925,Ambulance
50.87822,4.43195,50.86948,4.38649,Ambulance
50.84426,4.25977,50.83758,4.34915,PIT
50.8032,4.33947,50.8343302,4.3454504,Ambulance
50.85741,4.33724,50.8523,4.35988,MUG
50.85741,4.33724,50.85946,4.35181,Brandziekenwagen
50.85816,4.46348,50.85211,4.4604,Ambulance
50.83193,4.46064,50.78344,4.35633,Ambulance
50.83121,4.32128,50.83571,4.34793,MUG
50.81079,4.32455,50.815980418,4.3415237283,Ambulance
50.81079,4.32455,50.82573,4.37919,PIT
50.86142,4.36587,50.85946,4.35181,Ambulance
50.85284,4.35781,50.85097,4.36411,Ambulance
50.85284,4.35781,50.8523,4.35988,MUG
50.0,4.35027,50.85097,4.36411,Ambulance
50.85352,4.3488,50.85946,4.35181,Ambulance
50.88664,4.32147,50.89087,4.30867,Ambulance
50.81846,4.35227,50.8343302,4.3454504,Ambulance
50.78944,4.37193,50.8258313,4.378717,MUG
50.78944,4.37193,50.78344,4.35633,Ambulance
50.84574,4.36032,50.8343302,4.3454504,Ambulance
50.834,4.34198,50.8343302,4.3454504,Ambulance
50.83756,4.41818,50.81887,4.40311,Ambulance
50.8207,4.41816,50.85211,4.4604,Ambulance
50.89594,4.3675,50.86937,4.38646,MUG
50.86125,4.36749,50.8523,4.35988,MUG
50.86125,4.36749,50.85946,4.35181,Ambulance
50.83426,4.38363,50.85946,4.35181,Ambulance
50.83426,4.38363,50.85332,4.45325,MUG
50.85308,4.35966,50.83571,4.34793,MUG
50.84794,4.41809,50.86948,4.38649,Ambulance
50.8766,4.33949,50.85946,4.35181,Ambulance
50.86224,4.44387,50.85211,4.4604,Ambulance
50.86095,4.36272,50.85946,4.35181,Ambulance
50.86095,4.36272,50.8523,4.35988,MUG
50.81265,4.43383,50.8258313,4.378717,MUG
50.84618,4.37051,50.83758,4.34915,PIT
50.78438,4.29316,50.83254,4.31199,Ambulance
50.85159,4.48392,50.85211,4.4604,Ambulance
50.83317,4.3427,50.8343302,4.3454504,Ambulance
50.85093,4.33822,50.88593,4.30949,PIT
50.9098,4.30671,50.89087,4.30867,Ambulance
50.84238,4.41574,50.86948,4.38649,Ambulance
50.84238,4.41574,50.86937,4.38646,MUG
50.84071,4.40042,50.86948,4.38649,Ambulance
50.87708,4.40089,50.86948,4.38649,Ambulance
50.84071,4.40042,50.8343302,4.3454504,Ambulance
50.84736,4.33791,50.85946,4.35181,Ambulance
50.86621,4.32615,50.85946,4.35181,Brandziekenwagen
50.78404,4.32694,50.78344,4.35633,Ambulance
50.83942,4.33709,50.82573,4.37919,PIT
50.84516,4.35786,50.8343302,4.3454504,Ambulance
50.84516,4.35786,50.83571,4.34793,MUG
50.81634,4.43338,50.81887,4.40311,Ambulance
50.81005,4.23292,50.83758,4.34915,PIT
50.84565,4.39461,50.81887,4.40311,Ambulance
50.84565,4.39461,50.8258313,4.378717,MUG
50.89104,4.37956,50.906541477,4.3885618595,Ambulance
50.82366,4.36728,50.8047,4.36763,Ambulance
50.83058,4.32006,50.83254,4.31199,Ambulance
50.86852,4.28793,50.89087,4.30867,Ambulance
50.86752,4.28383,50.88593,4.30949,PIT
50.8048,4.34678,50.815980418,4.3415237283,Ambulance
50.8276,4.29991,50.8343302,4.3454504,Ambulance
50.8624,4.40898,50.86948,4.38649,Ambulance
50.80964,4.32495,50.8343302,4.3454504,Ambulance
50.80954,4.3344,50.78344,4.35633,Ambulance
50.8241,4.47106,50.8258313,4.378717,MUG
50.8241,4.47106,50.85946,4.35181,Brandziekenwagen
50.8525,4.35843,50.85097,4.36411,Ambulance
50.83712,4.34463,50.8343302,4.3454504,Ambulance
50.83062,4.35621,50.85097,4.36411,Ambulance
50.83062,4.35621,50.83571,4.34793,MUG
50.80636,4.33473,50.81887,4.40311,Ambulance
50.85035,4.31729,50.83254,4.31199,Ambulance
50.79222,4.333,50.81396,4.25942,MUG
50.79222,4.333,50.83254,4.31199,Ambulance
50.90873,4.3001,50.89087,4.30867,Ambulance
50.82821,4.30272,50.8343302,4.3454504,Ambulance
50.82821,4.30272,50.83571,4.34793,MUG
50.82821,4.30272,50.8523,4.35988,MUG
50.82252,4.31109,50.85946,4.35181,Ambulance
50.84989,4.3536,50.85097,4.36411,Ambulance
50.85422,4.36053,50.8258313,4.378717,MUG
50.85666,4.36255,50.85097,4.36411,Ambulance
50.88052,4.27166,50.89087,4.30867,Ambulance
50.83771,4.40619,50.84226,4.39925,Ambulance
50.88511,4.3395,50.85946,4.35181,Ambulance
50.86106,4.33349,50.85946,4.35181,Ambulance
50.83621,4.36297,50.85097,4.36411,Ambulance
50.81631,4.37066,50.8047,4.36763,Ambulance
50.86268,4.33239,50.86948,4.38649,Ambulance
50.86268,4.33239,50.85097,4.36411,Ambulance
50.81543,4.33968,50.8343302,4.3454504,Ambulance
50.89097,4.32422,50.89087,4.30867,Ambulance
50.86523,4.33465,50.85946,4.35181,Ambulance
50.8359,4.34773,50.8523,4.35988,MUG
50.86146,4.40341,50.86948,4.38649,Ambulance
50.83645,4.34375,50.83758,4.34915,PIT
50.81459,4.36641,50.81887,4.40311,Ambulance
50.82654,4.4073,50.81887,4.40311,Ambulance
50.85268,4.39893,50.86948,4.38649,Ambulance
50.84001,4.46476,50.82573,4.37919,PIT
50.85498,4.37409,50.88593,4.30949,PIT
50.87282,4.32423,50.88492,4.3089,MUG
50.87954,4.3478,50.85946,4.35181,Ambulance
50.82174,4.37985,50.81887,4.40311,Ambulance
50.83851,4.33651,50.83758,4.34915,PIT
50.79725,4.33092,50.8047,4.36763,Ambulance
50.80959,4.31683,50.83254,4.31199,Ambulance
50.85886,4.35045,50.85946,4.35181,Ambulance
50.8601,4.3648,50.8523,4.35988,MUG
50.83793,4.40877,50.81887,4.40311,Ambulance
50.87177,4.32547,50.85946,4.35181,Ambulance
50.84548,4.30183,50.83254,4.31199,Ambulance
50.86924,4.3096,50.85946,4.35181,Ambulance
50.89415,4.2516,50.88593,4.30949,PIT
50.85754,4.34775,50.8523,4.35988,MUG
50.85754,4.34775,50.85946,4.35181,Brandziekenwagen
50.85754,4.34775,50.85097,4.36411,Ambulance
50.82637,4.46297,50.85211,4.4604,Ambulance
50.87308,4.32751,50.85946,4.35181,Ambulance
50.86168,4.3023,50.83254,4.31199,Ambulance
50.83133,4.37731,50.81887,4.40311,Ambulance
50.83133,4.37731,50.8258313,4.378717,MUG
50.86441,4.36522,50.85097,4.36411,Ambulance
50.87224,4.34514,50.85946,4.35181,Ambulance
50.83414,4.30936,50.83758,4.34915,PIT
50.83414,4.30936,50.81396,4.25942,MUG
50.84327,4.33342,50.83758,4.34915,PIT
50.84594,4.29955,50.82573,4.37919,PIT
50.85951,4.30018,50.85946,4.35181,Ambulance
50.82824,4.37273,50.81887,4.40311,Ambulance
50.85766,4.36323,50.85946,4.35181,Ambulance
50.84405,4.34372,50.8343302,4.3454504,Ambulance
50.90626,4.35581,50.86948,4.38649,Ambulance
50.79096,4.35944,50.78344,4.35633,Ambulance
50.8724,4.33798,50.85946,4.35181,Ambulance
50.85866,4.37365,50.8523,4.35988,MUG
50.85542,4.42204,50.83758,4.34915,PIT
50.849,4.38349,50.84226,4.39925,Ambulance
50.849,4.38349,50.86937,4.38646,MUG
50.84408,4.34522,50.8343302,4.3454504,Ambulance
50.84408,4.34522,50.8258313,4.378717,MUG
50.82021,4.4126,50.81887,4.40311,Ambulance
50.82255,4.38797,50.81887,4.40311,Ambulance
50.81227,4.37115,50.81887,4.40311,Ambulance
50.81227,4.37115,50.83571,4.34793,MUG
50.89658,4.32902,50.88492,4.3089,MUG
50.8527,4.37391,50.82573,4.37919,PIT
50.85607,4.38225,50.85097,4.36411,Ambulance
50.89359,4.35078,50.89087,4.30867,Ambulance
50.82426,4.36832,50.8343302,4.3454504,Ambulance
50.8494,4.4022,50.8258313,4.378717,MUG
50.8494,4.4022,50.85946,4.35181,Brandziekenwagen
50.86543,4.38056,50.85946,4.35181,Ambulance
50.86543,4.38056,50.86937,4.38646,MUG
50.86543,4.38056,50.86948,4.38649,Ambulance
50.84065,4.35038,50.83758,4.34915,PIT
50.89787,4.35466,50.86948,4.38649,Ambulance
50.89787,4.35466,50.906541477,4.3885618595,MUG
50.83524,4.40531,50.81887,4.40311,Ambulance
50.82046,4.38432,50.8258313,4.378717,MUG
50.82046,4.38432,50.85946,4.35181,Brandziekenwagen
50.8112,4.34133,50.815980418,4.3415237283,Ambulance
50.74457,4.34951,50.8047,4.36763,Ambulance
50.831,4.30353,50.83254,4.31199,Ambulance
50.83613,4.3402,50.8343302,4.3454504,Ambulance
50.83613,4.3402,50.83571,4.34793,MUG
50.82589,4.38611,50.81887,4.40311,Ambulance
50.80683,4.43172,50.81887,4.40311,Ambulance
50.80683,4.43172,50.8258313,4.378717,MUG
50.88154,4.34606,50.85946,4.35181,Ambulance
50.83954,4.32695,50.83254,4.31199,Ambulance
50.81891,4.33899,50.815980418,4.3415237283,Ambulance
50.84078,4.32764,50.83254,4.31199,Ambulance
50.84078,4.32764,50.83571,4.34793,MUG
50.89537,4.37014,50.906541477,4.3885618595,Ambulance
50.85409,4.37599,50.85097,4.36411,Ambulance
50.85409,4.37599,50.8523,4.35988,MUG
50.83091,4.28721,50.83758,4.34915,PIT
50.82828,4.37203,50.81887,4.40311,Ambulance
50.78787,4.33076,50.78344,4.35633,Ambulance
50.87696,4.34273,50.88593,4.30949,PIT
50.89775,4.37538,50.906541477,4.3885618595,Ambulance
50.85194,4.30942,50.82573,4.37919,PIT
50.86292,4.39136,50.86948,4.38649,Ambulance
50.83776,4.28275,50.81396,4.25942,MUG
50.83776,4.28275,50.83254,4.31199,Ambulance
50.82827,4.33207,50.83254,4.31199,Ambulance
50.87193,4.38498,50.86948,4.38649,Ambulance
50.8052,4.33304,50.815980418,4.3415237283,Ambulance
50.83842,4.34809,50.8343302,4.3454504,Ambulance
50.82135,4.32109,50.83254,4.31199,Ambulance
50.88243,4.31647,50.88593,4.30949,PIT
50.82079,4.3506,50.815980418,4.3415237283,Ambulance
50.8444,4.42359,50.84226,4.39925,Ambulance
50.87985,4.39984,50.82573,4.37919,PIT
50.86412,4.29779,50.89087,4.30867,Ambulance
50.81989,4.39388,50.81887,4.40311,Ambulance
50.86361,4.36946,50.81887,4.40311,Ambulance
50.87216,4.31717,50.89087,4.30867,Ambulance
50.8437,4.30841,50.83254,4.31199,Ambulance
50.81051,4.3677,50.80469,4.36764,MUG
50.81051,4.3677,50.815980418,4.3415237283,Ambulance
50.85454,4.39178,50.83758,4.34915,PIT
50.89835,4.35707,50.88492,4.3089,MUG
50.85949,4.36866,50.85097,4.36411,Ambulance
50.85869,4.35438,50.85946,4.35181,Ambulance
50.81595,4.36856,50.8258313,4.378717,MUG
50.81595,4.36856,50.81887,4.40311,Ambulance
50.8973,4.35934,50.86948,4.38649,Ambulance
50.83849,4.34816,50.85097,4.36411,Ambulance
50.80946,4.41551,50.81887,4.40311,Ambulance
50.86693,4.37311,50.86948,4.38649,Ambulance
50.83126,4.34864,50.815980418,4.3415237283,Ambulance
50.801,4.28464,50.83254,4.31199,Ambulance
50.8133,4.32503,50.8343302,4.3454504,Ambulance
50.86728,4.27342,50.89087,4.30867,Ambulance
50.85774,4.36433,50.85097,4.36411,Ambulance
50.82698,4.28986,50.8343302,4.3454504,Ambulance
50.84611,4.30807,50.85946,4.35181,Ambulance
50.83768,4.36828,50.85097,4.36411,Ambulance
50.81128,4.35946,50.83758,4.34915,PIT
50.84343,4.31898,50.8343302,4.3454504,Ambulance
50.86535,4.33479,50.85946,4.35181,Ambulance
50.81373,4.39056,50.81887,4.40311,Ambulance
50.8569,4.30925,50.83254,4.31199,Ambulance
50.88795,4.33563,50.86948,4.38649,Ambulance
50.84325,4.41198,50.84226,4.39925,Ambulance
50.84903,4.29916,50.83254,4.31199,Ambulance
50.80646,4.32677,50.8047,4.36763,Ambulance
50.76109,4.37722,50.78344,4.35633,Ambulance
50.88336,4.35178,50.86937,4.38646,MUG
50.88336,4.35178,50.85946,4.35181,Ambulance
50.84652,4.31773,50.8343302,4.3454504,Ambulance
50.84652,4.31773,50.85946,4.35181,Ambulance
50.86652,4.36314,50.85946,4.35181,Ambulance
50.86367,4.26441,50.88593,4.30949,PIT
50.86284,4.41401,50.86948,4.38649,Ambulance
50.8656,4.3144,50.83758,4.34915,PIT
50.7894,4.42174,50.81887,4.40311,Ambulance
50.81297,4.36439,50.78344,4.35633,Ambulance
50.86473,4.31574,50.88492,4.3089,MUG
50.89514,4.38741,50.86937,4.38646,MUG
50.90094,4.33089,50.89087,4.30867,Ambulance
50.82003,4.42075,50.81887,4.40311,Ambulance
50.82003,4.42075,50.8258313,4.378717,MUG
50.87884,4.31851,50.89087,4.30867,Ambulance
50.84796,4.3436,50.8343302,4.3454504,Ambulance
50.79951,4.26106,50.83758,4.34915,PIT
50.80262,4.3366,50.815980418,4.3415237283,Ambulance
50.78048,4.29066,50.83254,4.31199,Ambulance
50.88333,4.33899,50.88492,4.3089,MUG
50.88333,4.33899,50.86937,4.38646,MUG
50.88333,4.33899,50.89087,4.30867,Ambulance
50.8282,4.4623,50.85211,4.4604,Ambulance
50.83311,4.31229,50.83254,4.31199,Ambulance
50.81604,4.33654,50.815980418,4.3415237283,Ambulance
50.83757,4.28015,50.83254,4.31199,Ambulance
50.82707,4.36318,50.8343302,4.3454504,Ambulance
50.83356,4.36615,50.8343302,4.3454504,Ambulance
50.88942,4.34297,50.89087,4.30867,Ambulance
50.86921,4.36284,50.86948,4.38649,Ambulance
50.86921,4.36284,50.83571,4.34793,MUG
50.80901,4.37169,50.82573,4.37919,PIT
50.80006,4.3233,50.8047,4.36763,Ambulance
50.82314,4.40085,50.81887,4.40311,Ambulance
50.78558,4.29297,50.83254,4.31199,Ambulance
50.84075,4.33843,50.8343302,4.3454504,Ambulance
50.85094,4.35229,50.8258313,4.378717,MUG
